FECHA;PROVINCIA;AMBITO;CATEGORIA;TEST_REALIZADOS;TEST_POSITIVO;AISLAMIENTO;ALTA;codigo_ine
2020-04-17;Soria;Todos;Administrativo;23;12;6;6;42173
2020-04-17;Valladolid;Todos;Administrativo;183;24;14;10;47186
2020-04-17;Valladolid;Todos;Auxiliares sanitarios;212;48;37;11;47186
2020-04-17;Valladolid;Todos;Enfermero/a;707;134;88;46;47186
2020-04-17;Valladolid;Todos;Fisioterapeuta;32;3;2;1;47186
2020-04-17;Valladolid;Todos;Personal en formación;153;23;9;14;47186
2020-04-17;Valladolid;Todos;Servicios de apoyo no sanitario;37;8;4;4;47186
2020-04-17;Zamora;Todos;Auxiliares sanitarios;15;4;4;0;49275
2020-04-17;Zamora;Todos;Celador;11;2;2;0;49275
2020-04-17;Zamora;Todos;Enfermero/a;71;20;16;4;49275
2020-04-17;Zamora;Todos;Otros sanitarios;2;1;1;0;49275
2020-04-17;Zamora;Todos;Personal en formación;2;0;0;0;49275
2020-04-18;Ávila;Todos;Administrativo;24;16;11;5;5019
2020-04-18;Ávila;Todos;Fisioterapeuta;5;0;0;0;5019
2020-04-18;Ávila;Todos;Otros;1;1;0;1;5019
2020-04-18;Ávila;Todos;Personal en formación;10;4;2;2;5019
2020-04-18;Burgos;Todos;Administrativo;98;8;5;3;9059
2020-04-18;Burgos;Todos;Otros sanitarios;14;0;0;0;9059
2020-04-18;Burgos;Todos;Servicios de apoyo no sanitario;11;2;1;1;9059
2020-04-18;León;Todos;Administrativo;100;14;6;8;24089
2020-04-18;León;Todos;Celador;90;14;10;4;24089
2020-04-18;León;Todos;Otros;4;0;0;0;24089
2020-04-18;Palencia;Todos;Auxiliares sanitarios;54;14;13;1;34120
2020-04-18;Palencia;Todos;Enfermero/a;152;40;32;8;34120
2020-04-18;Palencia;Todos;Fisioterapeuta;5;0;0;0;34120
2020-04-18;Palencia;Todos;Servicios de apoyo no sanitario;14;3;3;0;34120
2020-04-18;Salamanca;Todos;Administrativo;50;19;9;10;37274
2020-04-18;Salamanca;Todos;Auxiliares sanitarios;190;71;43;28;37274
2020-04-18;Salamanca;Todos;Fisioterapeuta;7;4;2;2;37274
2020-04-18;Salamanca;Todos;Otros sanitarios;8;4;4;0;37274
2020-04-18;Salamanca;Todos;Servicios de apoyo no sanitario;30;13;6;7;37274
2020-04-18;Salamanca;Todos;Técnicos sanitarios;39;17;11;6;37274
2020-04-18;Segovia;Todos;Fisioterapeuta;4;1;0;1;40004
2020-04-18;Segovia;Todos;Médicos;187;77;27;50;40004
2020-04-18;Segovia;Todos;Otros sanitarios;2;1;1;0;40004
2020-04-18;Soria;Todos;Auxiliares sanitarios;57;22;8;14;42173
2020-04-18;Soria;Todos;Otros sanitarios;3;2;1;1;42173
2020-04-18;Soria;Todos;Técnicos sanitarios;13;8;4;4;42173
2020-04-18;Valladolid;Todos;Otros sanitarios;18;4;1;3;47186
2020-04-18;Valladolid;Todos;Personal en formación;153;23;9;14;47186
2020-04-18;Valladolid;Todos;Técnicos sanitarios;58;9;5;4;47186
2020-04-18;Zamora;Todos;Auxiliares sanitarios;15;4;4;0;49275
2020-04-18;Zamora;Todos;Celador;11;2;2;0;49275
2020-04-18;Zamora;Todos;Fisioterapeuta;0;0;0;0;49275
2020-04-18;Zamora;Todos;Médicos;73;20;5;15;49275
2020-04-18;Zamora;Todos;Personal en formación;2;0;0;0;49275
2020-04-19;Ávila;Todos;Técnicos sanitarios;19;7;6;1;5019
2020-04-19;Burgos;Todos;Enfermero/a;449;72;36;36;9059
2020-04-19;Burgos;Todos;Médicos;383;55;23;32;9059
2020-04-19;León;Todos;Fisioterapeuta;16;2;0;2;24089
2020-04-19;Palencia;Todos;Fisioterapeuta;5;0;0;0;34120
2020-04-19;Palencia;Todos;Otros sanitarios;7;1;0;1;34120
2020-04-19;Palencia;Todos;Personal en formación;18;6;3;3;34120
2020-04-19;Palencia;Todos;Servicios de apoyo no sanitario;14;3;3;0;34120
2020-04-19;Salamanca;Todos;Auxiliares sanitarios;193;72;44;28;37274
2020-04-19;Salamanca;Todos;Médicos;336;118;49;69;37274
2020-04-19;Salamanca;Todos;Otros;3;1;1;0;37274
2020-04-19;Salamanca;Todos;Servicios de apoyo no sanitario;30;13;6;7;37274
2020-04-19;Salamanca;Todos;Técnicos sanitarios;39;17;11;6;37274
2020-04-19;Segovia;Todos;Administrativo;38;16;5;11;40004
2020-04-19;Segovia;Todos;Auxiliares sanitarios;99;46;32;14;40004
2020-04-19;Segovia;Todos;Fisioterapeuta;4;1;0;1;40004
2020-04-19;Segovia;Todos;Médicos;187;79;25;54;40004
2020-04-19;Segovia;Todos;Otros sanitarios;2;1;1;0;40004
2020-04-19;Soria;Todos;Auxiliares sanitarios;59;23;9;14;42173
2020-04-19;Soria;Todos;Otros;0;0;0;0;42173
2020-04-19;Soria;Todos;Personal en formación;10;2;1;1;42173
2020-04-19;Valladolid;Todos;Celador;88;18;14;4;47186
2020-04-19;Valladolid;Todos;Enfermero/a;716;137;89;48;47186
2020-04-19;Valladolid;Todos;Personal en formación;153;23;9;14;47186
2020-04-19;Zamora;Todos;Administrativo;7;4;2;2;49275
2020-04-19;Zamora;Todos;Auxiliares sanitarios;15;4;4;0;49275
2020-04-19;Zamora;Todos;Médicos;75;20;5;15;49275
2020-04-19;Zamora;Todos;Personal en formación;2;0;0;0;49275
2020-04-19;Zamora;Todos;Técnicos sanitarios;4;0;0;0;49275
2020-04-20;Ávila;Todos;Médicos;181;70;45;25;5019
2020-04-20;Ávila;Todos;Otros sanitarios;10;5;5;0;5019
2020-04-20;Ávila;Todos;Servicios de apoyo no sanitario;22;9;7;2;5019
2020-04-20;Burgos;Todos;Auxiliares sanitarios;153;38;21;17;9059
2020-04-20;Burgos;Todos;Médicos;392;56;21;35;9059
2020-04-20;Burgos;Todos;Otros sanitarios;14;0;0;0;9059
2020-04-20;León;Todos;Celador;91;14;7;7;24089
2020-04-20;León;Todos;Fisioterapeuta;16;2;0;2;24089
2020-04-20;León;Todos;Servicios de apoyo no sanitario;14;3;1;2;24089
2020-04-20;Palencia;Todos;Auxiliares sanitarios;56;14;13;1;34120
2020-04-20;Palencia;Todos;Celador;32;12;10;2;34120
2020-04-20;Palencia;Todos;Personal en formación;18;6;3;3;34120
2020-04-20;Palencia;Todos;Servicios de apoyo no sanitario;14;3;3;0;34120
2020-04-20;Palencia;Todos;Técnicos sanitarios;6;3;3;0;34120
2020-04-20;Salamanca;Todos;Enfermero/a;408;119;58;61;37274
2020-04-20;Salamanca;Todos;Personal en formación;69;24;11;13;37274
2020-04-20;Segovia;Todos;Fisioterapeuta;4;1;0;1;40004
2020-04-20;Segovia;Todos;Servicios de apoyo no sanitario;18;9;4;5;40004
2020-04-20;Segovia;Todos;Técnicos sanitarios;29;13;6;7;40004
2020-04-20;Soria;Todos;Otros sanitarios;3;2;1;1;42173
2020-04-20;Soria;Todos;Servicios de apoyo no sanitario;3;2;1;1;42173
2020-04-20;Valladolid;Todos;Administrativo;207;25;13;12;47186
2020-04-20;Valladolid;Todos;Celador;93;18;14;4;47186
2020-04-20;Valladolid;Todos;Enfermero/a;772;138;88;50;47186
2020-04-20;Valladolid;Todos;Fisioterapeuta;37;3;2;1;47186
2020-04-20;Valladolid;Todos;Otros;3;0;0;0;47186
2020-04-20;Valladolid;Todos;Servicios de apoyo no sanitario;38;8;4;4;47186
2020-04-20;Zamora;Todos;Administrativo;13;6;4;2;49275
2020-04-20;Zamora;Todos;Auxiliares sanitarios;30;5;5;0;49275
2020-04-20;Zamora;Todos;Fisioterapeuta;1;1;1;0;49275
2020-04-20;Zamora;Todos;Otros;0;0;0;0;49275
2020-04-21;Ávila;Todos;Auxiliares sanitarios;102;38;33;5;5019
2020-04-21;Ávila;Todos;Fisioterapeuta;6;0;0;0;5019
2020-04-21;Ávila;Todos;Médicos;180;69;44;25;5019
2020-04-21;Ávila;Todos;Otros sanitarios;10;5;5;0;5019
2020-04-21;Burgos;Todos;Administrativo;106;9;4;5;9059
2020-04-21;Burgos;Todos;Otros sanitarios;14;0;0;0;9059
2020-04-21;Burgos;Todos;Personal en formación;34;4;0;4;9059
2020-04-21;Burgos;Todos;Servicios de apoyo no sanitario;11;2;1;1;9059
2020-04-21;León;Todos;Fisioterapeuta;16;2;0;2;24089
2020-04-21;León;Todos;Otros sanitarios;23;3;1;2;24089
2020-04-21;León;Todos;Servicios de apoyo no sanitario;17;3;1;2;24089
2020-04-21;León;Todos;Técnicos sanitarios;42;6;2;4;24089
2020-04-21;Palencia;Todos;Administrativo;59;5;5;0;34120
2020-04-21;Palencia;Todos;Fisioterapeuta;6;1;1;0;34120
2020-04-21;Palencia;Todos;Otros sanitarios;7;1;0;1;34120
2020-04-21;Palencia;Todos;Personal en formación;18;6;3;3;34120
2020-04-21;Palencia;Todos;Servicios de apoyo no sanitario;14;3;3;0;34120
2020-04-21;Palencia;Todos;Técnicos sanitarios;7;3;3;0;34120
2020-04-21;Salamanca;Todos;Celador;63;24;16;8;37274
2020-04-21;Salamanca;Todos;Enfermero/a;416;120;57;63;37274
2020-04-21;Salamanca;Todos;Otros sanitarios;8;4;4;0;37274
2020-04-21;Salamanca;Todos;Personal en formación;77;25;13;12;37274
2020-04-21;Salamanca;Todos;Servicios de apoyo no sanitario;33;14;6;8;37274
2020-04-21;Segovia;Todos;Enfermero/a;275;125;37;88;40004
2020-04-21;Segovia;Todos;Médicos;193;79;18;61;40004
2020-04-21;Segovia;Todos;Otros;0;0;0;0;40004
2020-04-21;Soria;Todos;Médicos;122;56;25;31;42173
2020-04-21;Soria;Todos;Personal en formación;11;2;1;1;42173
2020-04-21;Valladolid;Todos;Enfermero/a;816;141;84;57;47186
2020-04-21;Valladolid;Todos;Fisioterapeuta;38;3;2;1;47186
2020-04-21;Valladolid;Todos;Personal en formación;173;24;7;17;47186
2020-04-21;Zamora;Todos;Celador;17;2;1;1;49275
2020-04-21;Zamora;Todos;Enfermero/a;106;22;14;8;49275
2020-04-21;Zamora;Todos;Médicos;111;19;6;13;49275
2020-04-21;Zamora;Todos;Personal en formación;3;0;0;0;49275
2020-04-21;Zamora;Todos;Servicios de apoyo no sanitario;1;0;0;0;49275
2020-04-22;Ávila;Todos;Médicos;184;69;44;25;5019
2020-04-22;Ávila;Todos;Personal en formación;10;4;2;2;5019
2020-04-22;Burgos;Todos;Enfermero/a;516;75;32;43;9059
2020-04-22;Burgos;Todos;Otros sanitarios;15;0;0;0;9059
2020-04-22;Burgos;Todos;Servicios de apoyo no sanitario;12;3;2;1;9059
2020-04-22;Burgos;Todos;Técnicos sanitarios;30;4;0;4;9059
2020-04-22;León;Todos;Enfermero/a;831;143;83;60;24089
2020-04-22;León;Todos;Fisioterapeuta;17;2;0;2;24089
2020-04-22;Palencia;Todos;Servicios de apoyo no sanitario;14;3;3;0;34120
2020-04-22;Palencia;Todos;Técnicos sanitarios;8;3;3;0;34120
2020-04-22;Salamanca;Todos;Administrativo;55;20;9;11;37274
2020-04-22;Salamanca;Todos;Fisioterapeuta;7;4;1;3;37274
2020-04-22;Salamanca;Todos;Otros;4;2;2;0;37274
2020-04-22;Salamanca;Todos;Servicios de apoyo no sanitario;33;14;7;7;37274
2020-04-22;Segovia;Todos;Celador;50;21;11;10;40004
2020-04-22;Segovia;Todos;Fisioterapeuta;4;1;0;1;40004
2020-04-22;Segovia;Todos;Médicos;198;79;16;63;40004
2020-04-22;Segovia;Todos;Personal en formación;26;11;4;7;40004
2020-04-22;Soria;Todos;Celador;28;10;3;7;42173
2020-04-22;Soria;Todos;Fisioterapeuta;5;1;0;1;42173
2020-04-22;Soria;Todos;Médicos;138;58;22;36;42173
2020-04-22;Soria;Todos;Otros sanitarios;4;2;1;1;42173
2020-04-22;Soria;Todos;Personal en formación;17;2;1;1;42173
2020-04-22;Valladolid;Todos;Fisioterapeuta;39;4;3;1;47186
2020-04-22;Valladolid;Todos;Servicios de apoyo no sanitario;42;8;4;4;47186
2020-04-22;Valladolid;Todos;Técnicos sanitarios;68;10;5;5;47186
2020-04-22;Zamora;Todos;Personal en formación;6;0;0;0;49275
2020-04-22;Zamora;Todos;Técnicos sanitarios;4;0;0;0;49275
2020-04-23;Ávila;Todos;Administrativo;25;16;12;4;5019
2020-04-23;Ávila;Todos;Celador;38;8;6;2;5019
2020-04-23;Ávila;Todos;Enfermero/a;235;81;63;18;5019
2020-04-23;Ávila;Todos;Fisioterapeuta;6;0;0;0;5019
2020-04-23;Ávila;Todos;Médicos;192;70;44;26;5019
2020-04-23;Burgos;Todos;Médicos;412;59;23;36;9059
2020-04-23;Burgos;Todos;Otros;7;1;0;1;9059
2020-04-23;Burgos;Todos;Otros sanitarios;15;0;0;0;9059
2020-04-23;Burgos;Todos;Técnicos sanitarios;30;4;0;4;9059
2020-04-23;León;Todos;Administrativo;127;14;5;9;24089
2020-04-23;León;Todos;Auxiliares sanitarios;318;55;28;27;24089
2020-04-23;León;Todos;Fisioterapeuta;17;2;0;2;24089
2020-04-23;León;Todos;Médicos;617;93;32;61;24089
2020-04-23;Palencia;Todos;Administrativo;59;5;5;0;34120
2020-04-23;Palencia;Todos;Auxiliares sanitarios;61;15;10;5;34120
2020-04-23;Palencia;Todos;Fisioterapeuta;6;1;1;0;34120
2020-04-23;Palencia;Todos;Médicos;155;23;9;14;34120
2020-04-23;Palencia;Todos;Otros;3;0;0;0;34120
2020-04-23;Palencia;Todos;Personal en formación;18;6;2;4;34120
2020-04-23;Salamanca;Todos;Celador;66;25;14;11;37274
2020-04-23;Salamanca;Todos;Fisioterapeuta;7;4;1;3;37274
2020-04-23;Salamanca;Todos;Otros;4;2;2;0;37274
2020-04-23;Segovia;Todos;Enfermero/a;281;125;30;95;40004
2020-04-23;Segovia;Todos;Médicos;198;79;15;64;40004
2020-04-23;Segovia;Todos;Otros sanitarios;2;1;1;0;40004
2020-04-23;Soria;Todos;Administrativo;32;15;8;7;42173
2020-04-23;Soria;Todos;Fisioterapeuta;5;1;0;1;42173
2020-04-23;Soria;Todos;Médicos;138;58;22;36;42173
2020-04-23;Soria;Todos;Otros sanitarios;4;2;1;1;42173
2020-04-23;Soria;Todos;Personal en formación;17;2;1;1;42173
2020-04-23;Valladolid;Todos;Administrativo;229;27;12;15;47186
2020-04-23;Valladolid;Todos;Personal en formación;192;26;9;17;47186
2020-04-23;Zamora;Todos;Médicos;140;19;5;14;49275
2020-04-23;Zamora;Todos;Otros sanitarios;3;1;0;1;49275
2020-04-24;Ávila;Todos;Administrativo;27;16;12;4;5019
2020-04-24;Ávila;Todos;Auxiliares sanitarios;148;40;32;8;5019
2020-04-24;Ávila;Todos;Celador;53;9;8;1;5019
2020-04-24;Ávila;Todos;Fisioterapeuta;7;0;0;0;5019
2020-04-24;Burgos;Todos;Fisioterapeuta;19;2;1;1;9059
2020-04-24;Burgos;Todos;Personal en formación;42;4;0;4;9059
2020-04-24;Burgos;Todos;Técnicos sanitarios;37;4;0;4;9059
2020-04-24;León;Todos;Celador;173;19;11;8;24089
2020-04-24;León;Todos;Enfermero/a;843;142;73;69;24089
2020-04-24;León;Todos;Médicos;626;90;29;61;24089
2020-04-24;León;Todos;Otros;6;0;0;0;24089
2020-04-24;León;Todos;Otros sanitarios;24;3;1;2;24089
2020-04-24;León;Todos;Servicios de apoyo no sanitario;17;3;1;2;24089
2020-04-24;Palencia;Todos;Enfermero/a;181;42;32;10;34120
2020-04-24;Palencia;Todos;Otros;3;0;0;0;34120
2020-04-24;Palencia;Todos;Personal en formación;18;6;2;4;34120
2020-04-24;Palencia;Todos;Servicios de apoyo no sanitario;14;3;2;1;34120
2020-04-24;Salamanca;Todos;Médicos;366;126;43;83;37274
2020-04-24;Segovia;Todos;Administrativo;56;18;7;11;40004
2020-04-24;Segovia;Todos;Otros;0;0;0;0;40004
2020-04-24;Soria;Todos;Administrativo;46;17;9;8;42173
2020-04-24;Soria;Todos;Celador;49;10;2;8;42173
2020-04-24;Soria;Todos;Médicos;167;61;21;40;42173
2020-04-24;Soria;Todos;Personal en formación;25;2;1;1;42173
2020-04-24;Soria;Todos;Técnicos sanitarios;20;8;3;5;42173
2020-04-24;Valladolid;Todos;Otros;4;0;0;0;47186
2020-04-24;Valladolid;Todos;Otros sanitarios;21;4;1;3;47186
2020-04-24;Valladolid;Todos;Personal en formación;194;26;8;18;47186
2020-04-24;Valladolid;Todos;Servicios de apoyo no sanitario;43;8;4;4;47186
2020-04-24;Zamora;Todos;Auxiliares sanitarios;69;6;5;1;49275
2020-04-24;Zamora;Todos;Enfermero/a;144;21;14;7;49275
2020-04-24;Zamora;Todos;Servicios de apoyo no sanitario;1;0;0;0;49275
2020-04-24;Zamora;Todos;Técnicos sanitarios;6;0;0;0;49275
2020-04-25;Ávila;Todos;Enfermero/a;290;83;66;17;5019
2020-04-25;Ávila;Todos;Fisioterapeuta;7;0;0;0;5019
2020-04-25;Ávila;Todos;Otros sanitarios;10;5;5;0;5019
2020-04-25;Ávila;Todos;Personal en formación;17;4;2;2;5019
2020-04-25;Ávila;Todos;Servicios de apoyo no sanitario;22;9;8;1;5019
2020-04-25;Ávila;Todos;Técnicos sanitarios;19;7;6;1;5019
2020-04-25;Burgos;Todos;Administrativo;109;9;4;5;9059
2020-04-25;Burgos;Todos;Auxiliares sanitarios;236;44;22;22;9059
2020-04-25;Burgos;Todos;Enfermero/a;567;75;27;48;9059
2020-04-25;Burgos;Todos;Médicos;438;59;22;37;9059
2020-05-05;León;Todos;Servicios de apoyo no sanitario;21;3;1;2;24089
2020-05-05;Soria;Todos;Celador;92;14;1;13;42173
2020-05-05;Soria;Todos;Enfermero/a;358;92;29;63;42173
2020-05-05;Soria;Todos;Fisioterapeuta;8;2;0;2;42173
2020-05-05;Soria;Todos;Otros sanitarios;9;3;3;0;42173
2020-05-05;Soria;Todos;Servicios de apoyo no sanitario;49;6;2;4;42173
2020-05-05;Valladolid;Todos;Enfermero/a;1031;154;43;111;47186
2020-05-05;Valladolid;Todos;Médicos;853;110;20;90;47186
2020-05-05;Valladolid;Todos;Otros;5;0;0;0;47186
2020-05-05;Valladolid;Todos;Servicios de apoyo no sanitario;52;8;3;5;47186
2020-05-05;Zamora;Todos;Administrativo;46;3;0;3;49275
2020-05-05;Zamora;Todos;Técnicos sanitarios;8;1;1;0;49275
2020-05-06;Burgos;Todos;Auxiliares sanitarios;489;59;19;40;9059
2020-05-06;Burgos;Todos;Servicios de apoyo no sanitario;27;3;1;2;9059
2020-05-06;León;Todos;Administrativo;158;16;6;10;24089
2020-05-06;León;Todos;Celador;257;20;11;9;24089
2020-05-06;Palencia;Todos;Auxiliares sanitarios;94;18;6;12;34120
2020-05-06;Salamanca;Todos;Otros sanitarios;17;4;3;1;37274
2020-05-06;Salamanca;Todos;Técnicos sanitarios;52;16;2;14;37274
2020-05-06;Segovia;Todos;Celador;139;35;12;23;40004
2020-05-06;Segovia;Todos;Enfermero/a;551;170;65;105;40004
2020-05-06;Valladolid;Todos;Celador;118;23;8;15;47186
2020-05-06;Valladolid;Todos;Médicos;843;106;19;87;47186
2020-05-06;Zamora;Todos;Enfermero/a;340;30;13;17;49275
2020-05-06;Zamora;Todos;Otros;0;0;0;0;49275
2020-05-06;Zamora;Todos;Otros sanitarios;6;1;0;1;49275
2020-05-07;Ávila;Todos;Médicos;369;81;45;36;5019
2020-05-07;Ávila;Todos;Servicios de apoyo no sanitario;28;10;8;2;5019
2020-05-07;Burgos;Todos;Administrativo;150;10;2;8;9059
2020-05-07;Burgos;Todos;Fisioterapeuta;21;2;1;1;9059
2020-05-07;Burgos;Todos;Médicos;655;78;25;53;9059
2020-05-07;Burgos;Todos;Otros sanitarios;20;0;0;0;9059
2020-05-07;Burgos;Todos;Personal en formación;97;8;2;6;9059
2020-05-07;León;Todos;Enfermero/a;1175;146;39;107;24089
2020-05-07;León;Todos;Fisioterapeuta;31;2;1;1;24089
2020-05-07;Palencia;Todos;Celador;44;13;2;11;34120
2020-05-07;Palencia;Todos;Médicos;221;32;2;30;34120
2020-05-07;Palencia;Todos;Técnicos sanitarios;18;3;0;3;34120
2020-05-07;Salamanca;Todos;Auxiliares sanitarios;268;91;31;60;37274
2020-05-07;Salamanca;Todos;Servicios de apoyo no sanitario;42;14;2;12;37274
2020-05-07;Segovia;Todos;Administrativo;128;27;11;16;40004
2020-05-07;Segovia;Todos;Auxiliares sanitarios;288;75;34;41;40004
2020-05-07;Segovia;Todos;Celador;156;38;13;25;40004
2020-05-07;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-07;Segovia;Todos;Otros sanitarios;11;4;2;2;40004
2020-05-07;Soria;Todos;Auxiliares sanitarios;215;47;20;27;42173
2020-05-07;Soria;Todos;Otros;0;0;0;0;42173
2020-05-07;Soria;Todos;Otros sanitarios;12;3;3;0;42173
2020-05-07;Valladolid;Todos;Auxiliares sanitarios;347;64;24;40;47186
2020-05-07;Valladolid;Todos;Enfermero/a;1035;159;40;119;47186
2020-05-07;Valladolid;Todos;Personal en formación;208;25;5;20;47186
2020-05-07;Zamora;Todos;Fisioterapeuta;14;1;1;0;49275
2020-05-07;Zamora;Todos;Médicos;304;23;12;11;49275
2020-05-07;Zamora;Todos;Otros;0;0;0;0;49275
2020-05-07;Zamora;Todos;Otros sanitarios;6;1;0;1;49275
2020-05-07;Zamora;Todos;Técnicos sanitarios;11;1;1;0;49275
2020-05-08;Ávila;Todos;Otros;0;0;0;0;5019
2020-05-08;Burgos;Todos;Enfermero/a;1171;116;35;81;9059
2020-05-08;Burgos;Todos;Fisioterapeuta;21;2;1;1;9059
2020-05-08;Burgos;Todos;Médicos;725;84;26;58;9059
2020-05-08;Burgos;Todos;Otros sanitarios;20;0;0;0;9059
2020-05-08;Burgos;Todos;Servicios de apoyo no sanitario;34;3;1;2;9059
2020-05-08;León;Todos;Administrativo;161;19;7;12;24089
2020-05-08;León;Todos;Auxiliares sanitarios;502;70;23;47;24089
2020-05-08;León;Todos;Otros;6;0;0;0;24089
2020-05-08;Palencia;Todos;Enfermero/a;260;48;10;38;34120
2020-05-08;Palencia;Todos;Otros sanitarios;9;2;0;2;34120
2020-05-08;Palencia;Todos;Técnicos sanitarios;18;3;0;3;34120
2020-05-08;Salamanca;Todos;Celador;101;26;7;19;37274
2020-05-08;Salamanca;Todos;Técnicos sanitarios;56;18;3;15;37274
2020-05-08;Soria;Todos;Fisioterapeuta;15;2;0;2;42173
2020-05-08;Zamora;Todos;Otros sanitarios;6;1;0;1;49275
2020-05-08;Zamora;Todos;Servicios de apoyo no sanitario;2;0;0;0;49275
2020-05-09;Ávila;Todos;Enfermero/a;385;100;61;39;5019
2020-05-09;Ávila;Todos;Médicos;243;81;36;45;5019
2020-05-09;Ávila;Todos;Otros;1;1;0;1;5019
2020-05-09;Burgos;Todos;Otros;3;2;1;1;9059
2020-05-09;Burgos;Todos;Otros sanitarios;15;0;0;0;9059
2020-05-09;León;Todos;Celador;138;23;8;15;24089
2020-05-09;Palencia;Todos;Personal en formación;21;7;1;6;34120
2020-05-09;Palencia;Todos;Servicios de apoyo no sanitario;10;5;1;4;34120
2020-05-09;Salamanca;Todos;Otros sanitarios;7;4;3;1;37274
2020-05-09;Salamanca;Todos;Técnicos sanitarios;42;17;2;15;37274
2020-05-09;Segovia;Todos;Administrativo;66;27;0;27;40004
2020-05-09;Segovia;Todos;Otros sanitarios;5;3;1;2;40004
2020-05-09;Soria;Todos;Auxiliares sanitarios;81;41;9;32;42173
2020-05-09;Soria;Todos;Otros;0;0;0;0;42173
2020-05-09;Valladolid;Todos;Administrativo;144;34;4;30;47186
2020-05-09;Valladolid;Todos;Auxiliares sanitarios;381;67;20;47;47186
2020-05-09;Valladolid;Todos;Otros;5;0;0;0;47186
2020-05-09;Valladolid;Todos;Personal en formación;131;26;2;24;47186
2020-05-09;Valladolid;Todos;Servicios de apoyo no sanitario;70;12;1;11;47186
2020-05-09;Zamora;Todos;Celador;19;7;0;7;49275
2020-05-09;Zamora;Todos;Fisioterapeuta;2;1;0;1;49275
2020-05-09;Zamora;Todos;Personal en formación;5;0;0;0;49275
2020-05-09;Zamora;Todos;Técnicos sanitarios;7;0;0;0;49275
2020-05-10;Ávila;Todos;Auxiliares sanitarios;226;55;32;23;5019
2020-05-10;Ávila;Todos;Médicos;242;80;36;44;5019
2020-05-10;Ávila;Todos;Personal en formación;27;4;3;1;5019
2020-05-10;Ávila;Todos;Servicios de apoyo no sanitario;28;10;6;4;5019
2020-05-10;Ávila;Todos;Técnicos sanitarios;32;10;4;6;5019
2020-05-10;Burgos;Todos;Auxiliares sanitarios;377;62;14;48;9059
2020-05-10;León;Todos;Médicos;495;98;6;92;24089
2020-05-10;León;Todos;Otros sanitarios;17;3;0;3;24089
2020-05-10;León;Todos;Personal en formación;121;18;3;15;24089
2020-05-10;León;Todos;Técnicos sanitarios;49;7;1;6;24089
2020-05-10;Palencia;Todos;Servicios de apoyo no sanitario;10;3;1;2;34120
2020-05-10;Salamanca;Todos;Fisioterapeuta;12;6;1;5;37274
2020-05-10;Salamanca;Todos;Otros sanitarios;7;4;3;1;37274
2020-05-10;Segovia;Todos;Médicos;228;103;10;93;40004
2020-05-10;Soria;Todos;Otros sanitarios;4;2;0;2;42173
2020-05-10;Valladolid;Todos;Enfermero/a;840;169;23;146;47186
2020-05-10;Valladolid;Todos;Médicos;601;124;10;114;47186
2020-05-10;Valladolid;Todos;Otros sanitarios;18;4;0;4;47186
2020-05-10;Valladolid;Todos;Técnicos sanitarios;84;13;0;13;47186
2020-05-10;Zamora;Todos;Enfermero/a;98;28;5;23;49275
2020-05-10;Zamora;Todos;Otros;0;0;0;0;49275
2020-05-11;Ávila;Todos;Administrativo;35;18;13;5;5019
2020-05-11;Ávila;Todos;Personal en formación;27;4;3;1;5019
2020-05-11;Burgos;Todos;Otros;3;2;1;1;9059
2020-05-11;Burgos;Todos;Técnicos sanitarios;70;6;0;6;9059
2020-05-11;León;Todos;Servicios de apoyo no sanitario;29;4;1;3;24089
2020-05-11;Salamanca;Todos;Personal en formación;82;31;6;25;37274
2020-05-11;Segovia;Todos;Administrativo;67;27;0;27;40004
2020-05-11;Segovia;Todos;Auxiliares sanitarios;160;78;2;76;40004
2020-05-11;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-11;Segovia;Todos;Servicios de apoyo no sanitario;24;11;1;10;40004
2020-05-11;Soria;Todos;Enfermero/a;151;93;12;81;42173
2020-05-11;Valladolid;Todos;Fisioterapeuta;20;4;0;4;47186
2020-05-11;Valladolid;Todos;Médicos;605;125;10;115;47186
2020-05-11;Zamora;Todos;Administrativo;15;7;0;7;49275
2020-05-12;Ávila;Todos;Celador;110;16;6;10;5019
2020-05-12;Ávila;Todos;Médicos;245;80;33;47;5019
2020-05-12;Ávila;Todos;Otros;1;1;0;1;5019
2020-05-12;Burgos;Todos;Otros;3;2;1;1;9059
2020-05-12;León;Todos;Otros sanitarios;20;3;0;3;24089
2020-05-12;León;Todos;Personal en formación;125;18;2;16;24089
2020-05-12;Palencia;Todos;Celador;32;14;2;12;34120
2020-05-12;Palencia;Todos;Enfermero/a;141;46;4;42;34120
2020-05-12;Palencia;Todos;Servicios de apoyo no sanitario;8;2;0;2;34120
2020-05-12;Palencia;Todos;Técnicos sanitarios;11;3;0;3;34120
2020-05-12;Salamanca;Todos;Celador;82;25;5;20;37274
2020-05-12;Salamanca;Todos;Otros sanitarios;7;4;3;1;37274
2020-05-12;Salamanca;Todos;Personal en formación;83;32;6;26;37274
2020-05-12;Segovia;Todos;Enfermero/a;329;165;5;160;40004
2020-05-12;Segovia;Todos;Médicos;236;109;10;99;40004
2020-05-12;Segovia;Todos;Técnicos sanitarios;33;15;0;15;40004
